replication,T,method,lower,upper,covers,length
237,10000,Boot,-0.51014744378787724,-0.42611074678628114,1,0.084036697001596106
237,10000,RS,-0.51828355689749317,-0.41831122579641866,1,0.099972331101074507
238,500,PI,-0.72538244504429894,-0.30147773095948405,1,0.42390471408481489
238,500,Boot,-0.67125642142480801,-0.35085489000295972,1,0.3204015314218483
238,500,RS,-0.56700012918717912,-0.45986004681660386,0,0.10714008237057526
238,1000,PI,-0.59495116127319181,-0.30548821529042436,1,0.28946294598276745
238,1000,Boot,-0.57857181609956077,-0.29100336842707408,1,0.28756844767248668
238,1000,RS,-0.57512081088709399,-0.32531856567652212,1,0.24980224521057187
238,2000,PI,-0.49806402855718707,-0.30496645659482918,1,0.19309757196235788
238,2000,Boot,-0.48116566066262201,-0.29816218854071819,1,0.18300347212190382
238,2000,RS,-0.50455983205159782,-0.29847065310041848,1,0.20608917895117934
238,5000,PI,-0.49216941065686159,-0.3711270067639092,1,0.1210424038929524
238,5000,Boot,-0.49111015161342209,-0.36317236401442599,1,0.1279377875989961
238,5000,RS,-0.49884442450684996,-0.36445199291392083,1,0.13439243159292913
238,10000,PI,-0.48269087682163103,-0.39887903270272085,1,0.083811844118910184
238,10000,Boot,-0.47813262130391121,-0.39267663969550315,1,0.08545598160840806
238,10000,RS,-0.47908843194599388,-0.402481477578358,1,0.076606954367635871
239,500,PI,-0.88879545388610004,-0.38133837214785582,1,0.50745708173824422
239,500,Boot,-0.82804355559666909,-0.42308374797397874,1,0.40495980762269035
239,500,RS,-0.77335567024583007,-0.49677815578812579,0,0.27657751445770429
239,1000,PI,-0.68534381991347204,-0.36608659412073474,1,0.3192572257927373
239,1000,Boot,-0.66322765647918458,-0.37859088789328188,1,0.2846367685859027
239,1000,RS,-0.73087587262327047,-0.32055454141093631,1,0.41032133121233416
239,2000,PI,-0.54435803005262418,-0.33981204478829807,1,0.2045459852643261
239,2000,Boot,-0.53610846617396313,-0.32925220901936458,1,0.20685625715459854
239,2000,RS,-0.63729300661521848,-0.24687706822570377,1,0.39041593838951472
239,5000,PI,-0.52337687742763195,-0.40089536808520965,1,0.1224815093424223
239,5000,Boot,-0.52332904181498618,-0.39689976460572596,1,0.12642927720926023
239,5000,RS,-0.52557199407924582,-0.39870025143359578,1,0.12687174264565004
239,10000,PI,-0.50238415968046546,-0.41660382831586878,1,0.085780331364596674
239,10000,Boot,-0.49403464984556383,-0.41507925324099948,1,0.078955396604564354
239,10000,RS,-0.4818291002503331,-0.43715888774600109,1,0.044670212504332008
240,500,PI,-0.59012316227940231,-0.072453885218050573,1,0.5176692770613518
240,500,Boot,-0.572813650541806,-0.079303723445078966,1,0.49350992709672703
240,500,RS,-0.46501527585359481,-0.19756177164385813,1,0.26745350420973668
240,1000,PI,-0.530323715898949,-0.21722950928005921,1,0.31309420661888976
240,1000,Boot,-0.52853058697185917,-0.21055995609113551,1,0.31797063088072364
240,1000,RS,-0.44424277313919225,-0.30331045203981599,0,0.14093232109937626
240,2000,PI,-0.51760392123708643,-0.3192505089876948,1,0.19835341224939163
240,2000,Boot,-0.5100759614776158,-0.32658199693796186,1,0.18349396453965394
240,2000,RS,-0.5159807879339966,-0.32087364229078463,1,0.19510714564321197
240,5000,PI,-0.46237946890049103,-0.34432538547716968,1,0.11805408342332135
240,5000,Boot,-0.45445756404022791,-0.34635546723997823,1,0.10810209680024968
240,5000,RS,-0.42661379080456213,-0.38009106357309858,0,0.046522727231463556
240,10000,PI,-0.45808867614360493,-0.37417787084660104,1,0.083910805297003899
240,10000,Boot,-0.4523788899209551,-0.37493394202027219,1,0.077444947900682903
240,10000,RS,-0.43570934326214822,-0.39655720372805775,0,0.039152139534090469
241,500,PI,-0.5709412243676848,-0.11980155654417829,1,0.45113966782350651
241,500,Boot,-0.54402978421311221,-0.16214965563774231,1,0.3818801285753699
241,500,RS,-0.45058565570040809,-0.24015712521145502,1,0.21042853048895307
241,1000,PI,-0.57113938161680944,-0.26007339751600289,1,0.31106598410080655
241,1000,Boot,-0.55012504004468177,-0.27226018400045293,1,0.27786485604422884
241,1000,RS,-0.53429743936216156,-0.29691533977065077,1,0.2373820995915108
241,2000,PI,-0.50403049634766262,-0.30133741588037694,1,0.20269308046728568
241,2000,Boot,-0.50204057321802409,-0.30630805553595081,1,0.19573251768207328
241,2000,RS,-0.43947549785063156,-0.36589241437740805,0,0.07358308347322351
241,5000,PI,-0.50087340981618533,-0.3798354138244065,1,0.12103799599177884
241,5000,Boot,-0.49937441491969026,-0.37025179733720093,1,0.12912261758248933
241,5000,RS,-0.50178376198066243,-0.37892506165992929,1,0.12285870032073315
241,10000,PI,-0.50806859384058944,-0.42365112765940471,1,0.08441746618118473
241,10000,Boot,-0.5096721171479357,-0.42334695590849741,1,0.086325161239438286
241,10000,RS,-0.52835559776900265,-0.40336412373099156,1,0.12499147403801109
242,500,PI,-0.52260036464573922,-0.091980323698637179,1,0.43062004094710205
242,500,Boot,-0.46750571481771197,-0.10626992331445601,1,0.36123579150325597
242,500,RS,-0.46036044693295097,-0.15422024141142543,1,0.30614020552152554
242,1000,PI,-0.54514110143261063,-0.26132979796326961,1,0.28381130346934103
242,1000,Boot,-0.51527756984481599,-0.26513295423535133,1,0.25014461560946466
242,1000,RS,-0.59609389778641086,-0.21037700160946937,1,0.38571689617694149
242,2000,PI,-0.51441982097889094,-0.31812470088643424,1,0.1962951200924567
242,2000,Boot,-0.50408657182261563,-0.31373162737054172,1,0.1903549444520739
242,2000,RS,-0.50416159488961121,-0.32838292697571397,1,0.17577866791389724
242,5000,PI,-0.48880091011317917,-0.36656589682462049,1,0.12223501328855868
242,5000,Boot,-0.47828951397964092,-0.35746535309763905,1,0.12082416088200187
242,5000,RS,-0.4645049029309628,-0.39086190400683685,1,0.073642998924125957
242,10000,PI,-0.49601916906861959,-0.41114708871093159,1,0.084872080357688007
242,10000,Boot,-0.48798488792437783,-0.41048515074302339,1,0.077499737181354444
242,10000,RS,-0.49804831959758372,-0.40911793818196746,1,0.088930381415616266
243,500,PI,-0.59360810589633295,-0.1587985759692859,1,0.43480952992704702
243,500,Boot,-0.55501098869187482,-0.17322175295473044,1,0.38178923573714441
243,500,RS,-0.46813612451141229,-0.28427055735420659,1,0.1838655671572057
243,1000,PI,-0.58239005284914303,-0.29655729835244787,1,0.28583275449669515
243,1000,Boot,-0.55666545687241142,-0.27557124755690876,1,0.28109420931550266
243,1000,RS,-0.547468753112204,-0.33147859808938696,1,0.21599015502281704
243,2000,PI,-0.48093832718019908,-0.28467473548994288,1,0.1962635916902562
243,2000,Boot,-0.47691680505951728,-0.26717659533804655,1,0.20974020972147073
243,2000,RS,-0.5176478034165567,-0.24796525925358526,1,0.26968254416297144
243,5000,PI,-0.53577793129535145,-0.41215740070631801,1,0.12362053058903344
243,5000,Boot,-0.53218336059808768,-0.40314615740625093,1,0.12903720319183676
243,5000,RS,-0.60242255993831861,-0.34551277206335085,1,0.25690978787496777
243,10000,PI,-0.52767163409490203,-0.44278405008149341,1,0.084887584013408623
243,10000,Boot,-0.52455443248634881,-0.43406443136281986,1,0.090490001123528951
243,10000,RS,-0.5526975834351614,-0.4177581007412341,1,0.1349394826939273
244,500,PI,-0.57756256302125264,-0.097404520558382085,1,0.48015804246287053
244,500,Boot,-0.54001210649577958,-0.10926687088775247,1,0.43074523560802713
244,500,RS,-0.44336170277337328,-0.2316053808062615,0,0.21175632196711178
244,1000,PI,-0.49430828333710025,-0.20517116954230313,1,0.28913711379479712
244,1000,Boot,-0.49305737620140955,-0.20495237212660733,1,0.28810500407480222
244,1000,RS,-0.43654344454699212,-0.26293600833241126,0,0.17360743621458086
244,2000,PI,-0.54684942537974235,-0.35029723648892885,1,0.1965521888908135
244,2000,Boot,-0.53782501709513941,-0.35146825111289776,1,0.18635676598224166
244,2000,RS,-0.62504296638224377,-0.27210369548642743,1,0.35293927089581634
244,5000,PI,-0.53734808838493775,-0.41682188189688935,1,0.1205262064880484
244,5000,Boot,-0.53647935557785376,-0.40557781795501235,1,0.1309015376228414
244,5000,RS,-0.5547326539458024,-0.39943731633602469,1,0.15529533760977771
244,10000,PI,-0.51456621038650485,-0.43012289291024253,1,0.084443317476262325
244,10000,Boot,-0.51446291607878814,-0.42494528336962534,1,0.089517632709162798
244,10000,RS,-0.49796337804568713,-0.44672572525106025,1,0.051237652794626887
245,500,PI,-0.58632739645413023,-0.149543906798213,1,0.43678348965591723
245,500,Boot,-0.57399841303200672,-0.17134719457712758,1,0.40265121845487917
245,500,RS,-0.52220660441738098,-0.21366469883496217,1,0.30854190558241879
245,1000,PI,-0.56611745835314276,-0.28834263649300784,1,0.27777482186013491
245,1000,Boot,-0.5617097079672696,-0.29988650769862013,1,0.26182320026864947
245,1000,RS,-0.52374099065303803,-0.33071910419311257,1,0.19302188645992546
245,2000,PI,-0.55953830676414718,-0.37084370136166156,1,0.18869460540248562
245,2000,Boot,-0.54881729342389574,-0.36006080297893617,1,0.18875649044495957
245,2000,RS,-0.57014453959712674,-0.36023746852868194,1,0.20990707106844481
245,5000,PI,-0.52135975940737844,-0.40145224165655108,1,0.11990751775082736
245,5000,Boot,-0.51277922605727766,-0.40539455505467498,1,0.10738467100260268
245,5000,RS,-0.49014074193826757,-0.4326712591256619,1,0.057469482812605666
245,10000,PI,-0.50307870878692795,-0.41936336796856089,1,0.083715340818367068
245,10000,Boot,-0.49567748162524805,-0.41314849713874646,1,0.082528984486501589
245,10000,RS,-0.48472443608773097,-0.43771764066775787,1,0.047006795419973102
246,500,PI,-0.70865309580595348,-0.28732109380360804,1,0.42133200200234544
246,500,Boot,-0.71278672294630763,-0.29664773667359967,1,0.41613898627270796
246,500,RS,-0.7711925007776268,-0.22478168883193467,1,0.54641081194569208
246,1000,PI,-0.57907554279601914,-0.31664091979808429,1,0.26243462299793485
246,1000,Boot,-0.59030038126575179,-0.3067436080325382,1,0.2835567732332136
246,1000,RS,-0.53743106178152167,-0.35828540081258176,1,0.17914566096893991
246,2000,PI,-0.58667514928836884,-0.39638684675951391,1,0.19028830252885492
246,2000,Boot,-0.56933230655233735,-0.40432663879634617,1,0.16500566775599118
246,2000,RS,-0.58220565474299435,-0.40085634130488851,1,0.18134931343810584
246,5000,PI,-0.49219401908045679,-0.37416878756184657,1,0.11802523151861022
246,5000,Boot,-0.4934539053780817,-0.36613327478868235,1,0.12732063058939935
246,5000,RS,-0.52900483239643403,-0.33735797424586933,1,0.1916468581505647
246,10000,PI,-0.47770672726122448,-0.39522551975106474,1,0.082481207510159749
246,10000,Boot,-0.47824666489873313,-0.38962020596757335,1,0.088626458931159779
246,10000,RS,-0.48385267808793297,-0.38907956892435624,1,0.09477310916357673
247,500,PI,-0.80424088820850015,-0.28681795399134929,1,0.5174229342171508
247,500,Boot,-0.76032848760926353,-0.34365113359209432,1,0.41667735401716921
247,500,RS,-0.59950254842487438,-0.49155629377497506,0,0.10794625464989932
247,1000,PI,-0.58203868639690481,-0.28965557296731814,1,0.29238311342958667
247,1000,Boot,-0.56369922870501021,-0.29500913555402319,1,0.26869009315098702
247,1000,RS,-0.66002760251969617,-0.21166665684452682,1,0.44836094567516938
247,2000,PI,-0.48513548248400945,-0.29572306455411895,1,0.1894124179298905
247,2000,Boot,-0.48159330615759804,-0.30188478318397582,1,0.17970852297362222
247,2000,RS,-0.50729739940076257,-0.27356114763736583,1,0.23373625176339674
247,5000,PI,-0.45604714532169122,-0.33994815579765925,1,0.11609898952403197
247,5000,Boot,-0.45595275029326798,-0.34348752171948299,1,0.11246522857378499
247,5000,RS,-0.42655695171365648,-0.36943834940569398,0,0.057118602307962507
247,10000,PI,-0.4660570756633835,-0.38338361008254895,1,0.082673465580834549
247,10000,Boot,-0.46438573983387915,-0.38223247882126005,1,0.082153261012619105
247,10000,RS,-0.49554571688423033,-0.35389496886170213,1,0.14165074802252819
248,500,PI,-0.83390907985028773,-0.34437967362414557,1,0.48952940622614216
248,500,Boot,-0.77291097230179151,-0.34029881703617282,1,0.43261215526561869
248,500,RS,-0.99790865440837107,-0.18038009906606217,1,0.81752855534230884
248,1000,PI,-0.68557191713969678,-0.39205965332751824,1,0.29351226381217854
248,1000,Boot,-0.6779658546020878,-0.34378666243362044,1,0.33417919216846736
248,1000,RS,-0.6799004142013374,-0.39773115626587768,1,0.28216925793545972
248,2000,PI,-0.59485113982642568,-0.39711933404064992,1,0.19773180578577576
248,2000,Boot,-0.59528160043022471,-0.38224395635598724,1,0.21303764407423748
248,2000,RS,-0.62441111737835575,-0.36755935648871985,1,0.25685176088963591
248,5000,PI,-0.52869470509840311,-0.4076561214668698,1,0.1210385836315333
248,5000,Boot,-0.51966250869981678,-0.39886213473093424,1,0.12080037396888255
248,5000,RS,-0.54291681246929036,-0.39343401409598255,1,0.1494827983733078
248,10000,PI,-0.49337842572946422,-0.40957715817881812,1,0.083801267550646097
248,10000,Boot,-0.48512953472834741,-0.40234947949554473,1,0.082780055232802685
248,10000,RS,-0.50009046864884288,-0.40286511525943947,1,0.097225353389403413
249,500,PI,-0.58998577500983518,-0.13631978593726407,1,0.45366598907257111
249,500,Boot,-0.56587380943248622,-0.14983609541453846,1,0.41603771401794776
249,500,RS,-0.46455179995406753,-0.26175376099303177,1,0.20279803896103576
249,1000,PI,-0.55506419348275216,-0.26106164094722095,1,0.2940025525355312
249,1000,Boot,-0.54407098312351554,-0.26513952128992035,1,0.27893146183359518
249,1000,RS,-0.48697610470501068,-0.32914972972496243,1,0.15782637498004826
249,2000,PI,-0.48619052299063914,-0.29386641843593608,1,0.19232410455470306
249,2000,Boot,-0.49039163223763443,-0.2913528806483261,1,0.19903875158930834
249,2000,RS,-0.44230712837988823,-0.337749813046687,0,0.10455731533320123
249,5000,PI,-0.50340404390435156,-0.3832754331688335,1,0.12012861073551806
249,5000,Boot,-0.50463863352520222,-0.37174170890241554,1,0.13289692462278668
249,5000,RS,-0.51320965717641087,-0.37346981989677414,1,0.13973983727963674
249,10000,PI,-0.46226130440339275,-0.38030467474803753,1,0.081956629655355218
249,10000,Boot,-0.46091047870585994,-0.37290149762521613,1,0.088008981080643811
249,10000,RS,-0.4638751654248639,-0.37869081372656638,1,0.085184351698297522
250,500,PI,-0.624605908461491,-0.18161230169371817,1,0.44299360676777283
250,500,Boot,-0.58837542074876814,-0.21362589220937633,1,0.37474952853939181
250,500,RS,-0.4768533595874363,-0.32936485056777293,1,0.14748850901966337
250,1000,PI,-0.53936170285822205,-0.25321754926712398,1,0.28614415359109807
250,1000,Boot,-0.51285029437533092,-0.23527284130216936,1,0.27757745307316156
250,1000,RS,-0.42751016806214698,-0.36506908406319899,0,0.062441083998947988
250,2000,PI,-0.51904856541020872,-0.32709668827175686,1,0.19195187713845185
250,2000,Boot,-0.51380075281584836,-0.31752924186288217,1,0.19627151095296619
250,2000,RS,-0.50477567582883376,-0.34136957785313182,1,0.16340609797570194
250,5000,PI,-0.47398986780599672,-0.35531594480288631,1,0.11867392300311042
250,5000,Boot,-0.47308305362324204,-0.34800272335104027,1,0.12508033027220178
250,5000,RS,-0.45081614991307506,-0.37848966269580797,1,0.072326487217267088
250,10000,PI,-0.47786427147646238,-0.39293382966192048,1,0.084930441814541902
250,10000,Boot,-0.4719204466264037,-0.39034537963241184,1,0.081575066993991863
250,10000,RS,-0.4692188447043753,-0.40157925643400755,1,0.067639588270367756
251,500,PI,-0.93593127379206598,-0.37483145674080065,1,0.56109981705126533
251,500,Boot,-0.85403365213301841,-0.45312045994068917,0,0.40091319219232924
251,500,RS,-0.76999429974260181,-0.54076843079026482,0,0.22922586895233699
251,1000,PI,-0.68972735932968099,-0.37147101166863339,1,0.3182563476610476
251,1000,Boot,-0.66004469346123729,-0.37877018530853268,1,0.28127450815270461
251,1000,RS,-0.74872500861037894,-0.31247336238793544,1,0.4362516462224435
251,2000,PI,-0.5888798287977367,-0.38513812514150025,1,0.20374170365623645
251,2000,Boot,-0.58828509360686509,-0.35778748931925131,1,0.23049760428761379
251,2000,RS,-0.59999199422985816,-0.37402595970937885,1,0.22596603452047931
251,5000,PI,-0.52621578090623389,-0.40245037972189196,1,0.12376540118434193
251,5000,Boot,-0.52298355100952421,-0.39585133519778953,1,0.12713221581173467
251,5000,RS,-0.5242281460959709,-0.404438014532155,1,0.1197901315638159
251,10000,PI,-0.47937404716502169,-0.39393368438323323,1,0.085440362781788459
251,10000,Boot,-0.47558660379094708,-0.39547264983942476,1,0.080113953951522321
251,10000,RS,-0.50429302774169704,-0.36901470380655793,1,0.13527832393513911
252,500,PI,-0.68877979971369674,-0.22024432116832957,1,0.46853547854536715
252,500,Boot,-0.6413142043865705,-0.24300709577453752,1,0.398307108612033
252,500,RS,-0.54660871729060401,-0.36241540359142232,1,0.18419331369918168
252,1000,PI,-0.49525445308684657,-0.22017468114181385,1,0.27507977194503275
252,1000,Boot,-0.4714558904891713,-0.21824329017765273,1,0.2532126003115186
252,1000,RS,-0.50130365400668497,-0.21412548022197544,1,0.28717817378470956
252,2000,PI,-0.56010617299033627,-0.36854438074669793,1,0.19156179224363834
252,2000,Boot,-0.55584192423004442,-0.36582946092651825,1,0.19001246330352617
252,2000,RS,-0.64324321343192592,-0.28540734030510828,1,0.35783587312681764
252,5000,PI,-0.52462280465813926,-0.40640099301398902,1,0.11822181164415024
252,5000,Boot,-0.53086110405358178,-0.38966749879853535,1,0.14119360525504643
252,5000,RS,-0.50907770790866269,-0.42194608976346559,1,0.087131618145197098
252,10000,PI,-0.51731730618119443,-0.43459464129528469,1,0.082722664885909736
252,10000,Boot,-0.51327527210726553,-0.43251249973177319,1,0.080762772375492342
252,10000,RS,-0.50915738918798015,-0.44275455828849897,1,0.06640283089948118
253,500,PI,-0.80939095301502062,-0.29557455623953854,1,0.51381639677548208
253,500,Boot,-0.74836625676300872,-0.32779512374345521,1,0.42057113301955351
253,500,RS,-0.6984433529025067,-0.40652215635205241,1,0.29192119655045429
253,1000,PI,-0.65067052073944764,-0.33865479173928104,1,0.31201572900016661
